124, -108.0, -4.0, 66.0, 73.0
125, 29.0, 22.0, 65.0, 78.0
126, -70.0, -5.0, 70.0, 62.0
127, 63.0, 14.0, 78.0, 60.0
128, -49.0, 13.0, 93.0, 80.0
129, -35.0, 16.0, 58.0, 50.0
130, -91.0, 9.0, 59.0, 82.0
131, -23.0, -5.0, 84.0, 94.0
132, 32.0, -28.0, 78.0, 84.0
133, 136.0, -15.0, 67.0, 76.0
134, -30.0, 5.0, 52.0, 79.0
135, 91.0, 3.0, 76.0, 48.0
136, 84.0, 14.0, 90.0, 63.0
137, -69.0, -1.0, 105.0, 69.0
138, 103.0, 14.0, 58.0, 86.0
139, -87.0, -21.0, 81.0, 86.0
140, 6.0, 23.0, 69.0, 69.0
141, 143.0, 0.0, 69.0, 87.0
142, -46.0, 11.0, 65.0, 42.0
143, -74.0, -8.0, 54.0, 68.0
144, -39.0, -5.0, 74.0, 73.0
145, 183.0, -17.0, 57.0, 78.0
146, -79.0, 1.0, 69.0, 67.0
147, -55.0, 8.0, 70.0, 68.0
148, 160.0, 6.0, 75.0, 83.0
149, -45.0, 14.0, 48.0, 82.0
150, 14.0, -5.0, 75.0, 76.0
151, 75.0, 26.0, 62.0, 62.0
152, 18.0, -9.0, 52.0, 75.0
153, -86.0, 4.0, 78.0, 62.0
154, 131.0, 2.0, 61.0, 62.0
155, 178.0, 8.0, 69.0, 81.0
156, 96.0, 11.0, 58.0, 67.0
157, -69.0, 10.0, 65.0, 63.0
158, 39.0, 11.0, 52.0, 79.0
159, -67.0, 11.0, 67.0, 82.0
160, 45.0, 14.0, 66.0, 76.0
161, 27.0, 10.0, 72.0, 75.0
162, 46.0, -13.0, 62.0, 66.0
163, 200.0, 0.0, 57.0, 62.0
164, -92.0, 2.0, 66.0, 66.0
165, -92.0, -8.0, 70.0, 69.0
166, 18.0, -16.0, 71.0, 52.0
167, -138.0, -3.0, 67.0, 45.0
168, -42.0, -2.0, 72.0, 78.0
169, -145.0, -4.0, 61.0, 66.0
170, -57.0, -11.0, 81.0, 67.0
171, -134.0, -10.0, 68.0, 76.0
172, 32.0, 21.0, 49.0, 82.0
173, -18.0, 17.0, 56.0, 83.0
174, 7.0, -3.0, 66.0, 56.0
175, -254.0, 15.0, 64.0, 75.0
176, 117.0, 0.0, 82.0, 76.0
177, 3.0, 9.0, 60.0, 78.0
178, 46.0, -6.0, 78.0, 52.0
179, 149.0, 7.0, 81.0, 67.0
180, 73.0, 5.0, 80.0, 59.0
181, 142.0, -21.0, 77.0, 54.0
182, -38.0, 23.0, 66.0, 83.0
183, 104.0, 12.0, 70.0, 69.0
184, 19.0, -3.0, 81.0, 80.0
185, 111.0, -14.0, 59.0, 65.0
186, -255.0, 18.0, 57.0, 66.0
187, 133.0, 3.0, 67.0, 82.0
188, 156.0, 5.0, 59.0, 76.0
189, 76.0, 0.0, 77.0, 81.0
190, 33.0, 1.0, 51.0, 65.0
191, -59.0, -12.0, 86.0, 73.0
192, -30.0, 7.0, 55.0, 76.0
193, -118.0, 10.0, 87.0, 69.0
194, 124.0, -9.0, 64.0, 69.0
195, 66.0, -1.0, 72.0, 94.0
196, -81.0, -5.0, 67.0, 50.0
197, -52.0, 3.0, 83.0, 66.0
198, 89.0, -9.0, 68.0, 67.0
199, 92.0, 6.0, 61.0, 65.0
200, -82.0, 5.0, 71.0, 52.0
201, 131.0, 4.0, 59.0, 91.0
202, -19.0, -13.0, 80.0, 46.0
203, -91.0, 8.0, 81.0, 36.0
204, -71.0, 0.0, 75.0, 99.0
205, 156.0, 0.0, 56.0, 76.0
206, 74.0, -24.0, 53.0, 61.0
207, -16.0, -4.0, 58.0, 73.0
208, 91.0, 27.0, 55.0, 65.0
209, 216.0, 6.0, 72.0, 50.0
210, -332.0, 3.0, 71.0, 84.0
211, -5.0, 11.0, 77.0, 74.0
212, 71.0, -8.0, 78.0, 76.0
213, 68.0, 15.0, 71.0, 59.0
214, -45.0, 12.0, 78.0, 54.0
215, -45.0, 14.0, 54.0, 80.0
216, 52.0, 0.0, 59.0, 62.0
217, -126.0, 5.0, 97.0, 93.0
218, -31.0, -3.0, 51.0, 66.0
219, -95.0, 10.0, 61.0, 68.0
220, 98.0, -6.0, 52.0, 62.0
221, -83.0, 3.0, 101.0, 60.0
222, -172.0, 14.0, 73.0, 65.0
223, -131.0, 12.0, 60.0, 72.0
224, -102.0, 9.0, 74.0, 76.0
225, 32.0, 1.0, 70.0, 64.0
226, 15.0, 32.0, 51.0, 70.0
227, -278.0, 6.0, 57.0, 57.0
228, 6.0, 1.0, 64.0, 70.0
229, 289.0, 0.0, 73.0, 57.0
230, -33.0, -4.0, 58.0, 85.0
231, 52.0, -10.0, 64.0, 64.0
232, -97.0, 16.0, 83.0, 64.0
233, 32.0, 6.0, 47.0, 53.0
234, 1.0, 1.0, 60.0, 86.0
235, 131.0, 11.0, 70.0, 73.0
236, -120.0, 14.0, 42.0, 74.0
237, -122.0, -2.0, 62.0, 65.0
238, 233.0, -12.0, 55.0, 64.0
239, 68.0, 10.0, 60.0, 78.0
240, -236.0, 5.0, 72.0, 83.0
241, -124.0, 20.0, 51.0, 83.0
242, -121.0, -11.0, 67.0, 88.0
243, -67.0, 0.0, 44.0, 80.0
244, 72.0, -7.0, 61.0, 59.0
245, -39.0, 1.0, 52.0, 71.0
246, 187.0, -5.0, 69.0, 49.0
247, 48.0, 15.0, 66.0, 62.0
248, -43.0, 0.0, 68.0, 61.0
249, -101.0, -3.0, 62.0, 72.0
250, 286.0, 14.0, 46.0, 81.0
251, 93.0, 0.0, 56.0, 51.0
252, 101.0, 0.0, 53.0, 58.0
253, 29.0, 6.0, 69.0, 82.0
254, -58.0, 12.0, 64.0, 84.0
255, 174.0, -4.0, 77.0, 75.0
0, 16.0, 9.0, 72.0, 68.0
1, -40.0, 4.0, 77.0, 64.0
2, 24.0, 7.0, 76.0, 75.0
3, -18.0, 0.0, 61.0, 78.0
4, -67.0, 16.0, 52.0, 77.0
5, -244.0, 21.0, 50.0, 70.0
6, 39.0, 3.0, 54.0, 83.0
7, 68.0, -3.0, 74.0, 78.0
8, 8.0, 1.0, 78.0, 65.0
9, -19.0, 7.0, 57.0, 59.0
10, 0.0, 1.0, 81.0, 80.0
11, -123.0, 7.0, 65.0, 72.0
12, -32.0, -13.0, 54.0, 79.0
13, 78.0, 11.0, 85.0, 68.0
14, 164.0, 5.0, 54.0, 75.0
15, -230.0, 1.0, 82.0, 66.0
16, -138.0, -11.0, 67.0, 71.0
17, -105.0, 25.0, 87.0, 63.0
18, 10.0, 22.0, 63.0, 71.0
19, 17.0, 3.0, 83.0, 58.0
20, 148.0, 20.0, 57.0, 82.0
21, -46.0, -2.0, 50.0, 64.0
22, -170.0, -7.0, 77.0, 66.0
23, 75.0, 5.0, 64.0, 79.0
24, -40.0, 21.0, 57.0, 67.0
25, 333.0, 11.0, 73.0, 75.0
26, -116.0, -9.0, 86.0, 58.0
27, -170.0, 6.0, 69.0, 78.0
28, 205.0, 3.0, 59.0, 82.0
29, 52.0, 15.0, 62.0, 55.0
30, -42.0, 4.0, 67.0, 77.0
31, -30.0, 13.0, 69.0, 71.0
32, 16.0, -11.0, 57.0, 90.0
33, 76.0, 11.0, 59.0, 90.0
34, -24.0, 7.0, 59.0, 70.0
35, 83.0, -1.0, 79.0, 61.0
36, -51.0, 10.0, 93.0, 62.0
37, 149.0, -6.0, 82.0, 67.0
38, 137.0, 4.0, 58.0, 81.0
39, -55.0, 7.0, 66.0, 59.0
40, 51.0, 23.0, 52.0, 78.0
41, 55.0, 2.0, 89.0, 74.0
42, 112.0, 26.0, 74.0, 65.0
43, 45.0, -18.0, 72.0, 64.0
44, 118.0, 16.0, 70.0, 66.0
45, -99.0, 11.0, 76.0, 55.0
46, -9.0, 4.0, 42.0, 67.0
47, -143.0, 18.0, 75.0, 87.0
48, 108.0, 6.0, 58.0, 66.0
49, 141.0, -12.0, 93.0, 85.0
50, 39.0, -7.0, 68.0, 70.0
51, -28.0, 14.0, 75.0, 69.0
52, -106.0, 1.0, 37.0, 77.0
53, -201.0, 10.0, 78.0, 78.0
54, 49.0, -20.0, 72.0, 69.0
55, 37.0, -8.0, 40.0, 68.0
56, -63.0, 2.0, 67.0, 70.0
57, -20.0, 1.0, 66.0, 71.0
58, 51.0, 1.0, 82.0, 83.0
59, -21.0, 16.0, 57.0, 70.0
60, -177.0, -20.0, 53.0, 40.0
61, 46.0, 30.0, 54.0, 49.0
62, 67.0, -19.0, 55.0, 81.0
63, 34.0, -3.0, 52.0, 74.0
64, -151.0, -7.0, 63.0, 59.0
65, -30.0, -6.0, 74.0, 74.0
66, -49.0, 3.0, 58.0, 79.0
67, -97.0, 2.0, 91.0, 54.0
68, 18.0, 17.0, 77.0, 76.0
69, 183.0, -18.0, 53.0, 88.0
70, -148.0, -11.0, 74.0, 77.0
71, -79.0, 19.0, 84.0, 88.0
72, -127.0, 23.0, 64.0, 34.0
73, 17.0, 17.0, 83.0, 79.0
74, 36.0, 9.0, 70.0, 65.0
75, 141.0, 9.0, 85.0, 76.0
76, 74.0, 3.0, 59.0, 91.0
77, -117.0, 0.0, 61.0, 70.0
78, 115.0, 12.0, 80.0, 73.0
79, -119.0, 12.0, 59.0, 74.0
80, -135.0, -18.0, 65.0, 70.0
81, 169.0, -4.0, 64.0, 81.0
82, 35.0, -11.0, 85.0, 81.0
83, 193.0, 0.0, 89.0, 90.0
84, 88.0, -8.0, 62.0, 66.0
85, 0.0, 9.0, 75.0, 70.0
86, 91.0, -1.0, 75.0, 74.0
87, -136.0, -11.0, 72.0, 73.0
88, 47.0, -3.0, 72.0, 78.0
89, 125.0, 12.0, 52.0, 85.0
90, -75.0, -17.0, 73.0, 70.0
91, -28.0, 3.0, 72.0, 60.0
92, 11.0, 28.0, 60.0, 58.0
93, -135.0, 8.0, 80.0, 82.0
94, 87.0, -4.0, 72.0, 63.0
95, 106.0, 28.0, 61.0, 79.0
96, 16.0, -16.0, 65.0, 61.0
97, -82.0, 6.0, 68.0, 80.0
98, -104.0, -2.0, 82.0, 80.0
99, 26.0, 4.0, 67.0, 60.0
100, -19.0, 12.0, 57.0, 80.0
101, -22.0, 14.0, 58.0, 69.0
102, -26.0, -15.0, 77.0, 60.0
103, 64.0, -3.0, 76.0, 51.0
104, 35.0, -3.0, 56.0, 80.0
105, 88.0, 19.0, 77.0, 82.0
106, -28.0, -8.0, 86.0, 68.0
107, 79.0, 4.0, 73.0, 80.0
108, 75.0, 10.0, 54.0, 56.0
109, -43.0, -4.0, 60.0, 67.0
110, -113.0, 11.0, 58.0, 61.0
111, -2.0, -32.0, 80.0, 74.0
112, -229.0, 13.0, 59.0, 38.0
113, -39.0, -22.0, 68.0, 83.0
114, 34.0, 11.0, 71.0, 66.0
115, 132.0, 14.0, 70.0, 66.0
116, 68.0, 7.0, 38.0, 74.0
117, -25.0, 9.0, 63.0, 67.0
118, 56.0, -15.0, 72.0, 48.0
119, -260.0, -20.0, 63.0, 92.0
120, 10.0, -9.0, 60.0, 75.0
121, 91.0, 4.0, 60.0, 76.0
122, -203.0, -9.0, 70.0, 78.0
123, -89.0, 8.0, 70.0, 70.0
124, -126.0, 13.0, 69.0, 83.0
125, -125.0, 4.0, 68.0, 67.0
126, -67.0, -12.0, 71.0, 84.0
127, -168.0, 0.0, 56.0, 76.0
128, -51.0, -9.0, 53.0, 71.0
129, -10.0, 2.0, 68.0, 51.0
130, -16.0, 21.0, 52.0, 84.0
131, -302.0, 4.0, 70.0, 65.0
132, 105.0, -3.0, 63.0, 71.0
133, -21.0, 9.0, 65.0, 84.0
134, 68.0, -13.0, 55.0, 85.0
135, -201.0, 9.0, 53.0, 56.0
136, -147.0, -15.0, 49.0, 51.0
137, 167.0, 14.0, 66.0, 65.0
138, -87.0, 11.0, 72.0, 59.0
139, 71.0, 3.0, 80.0, 72.0
140, -145.0, -4.0, 77.0, 64.0
141, -138.0, -2.0, 75.0, 60.0
142, 87.0, -19.0, 85.0, 78.0
143, 94.0, -3.0, 53.0, 81.0
144, 78.0, -5.0, 61.0, 63.0
145, -102.0, 0.0, 73.0, 66.0
146, 7.0, 12.0, 63.0, 77.0
147, 45.0, 22.0, 57.0, 81.0
148, -138.0, 13.0, 74.0, 82.0
149, -193.0, -3.0, 55.0, 89.0
150, 202.0, -1.0, 91.0, 81.0
151, 49.0, 10.0, 72.0, 54.0
152, 7.0, -1.0, 66.0, 63.0
153, -99.0, 6.0, 45.0, 47.0
154, 83.0, 6.0, 56.0, 77.0
155, 116.0, 8.0, 81.0, 73.0
156, 140.0, 7.0, 64.0, 66.0
157, 180.0, 7.0, 75.0, 65.0
158, 285.0, -13.0, 55.0, 84.0
159, -211.0, -21.0, 46.0, 68.0
160, 135.0, 3.0, 61.0, 57.0
161, -228.0, 2.0, 62.0, 86.0
162, 75.0, -6.0, 66.0, 65.0
163, 113.0, -4.0, 55.0, 69.0
164, 87.0, 0.0, 70.0, 73.0
165, -82.0, -3.0, 72.0, 75.0
166, 18.0, 3.0, 87.0, 75.0
167, 28.0, 10.0, 77.0, 71.0
168, -130.0, 0.0, 76.0, 80.0
169, 45.0, 14.0, 70.0, 78.0
170, -59.0, 20.0, 57.0, 72.0
171, 224.0, -20.0, 80.0, 75.0
172, 1.0, 26.0, 58.0, 55.0
173, 170.0, 4.0, 56.0, 66.0
174, 99.0, 19.0, 72.0, 84.0
175, 87.0, -7.0, 71.0, 64.0
176, 274.0, 6.0, 57.0, 82.0
177, 246.0, 13.0, 66.0, 83.0
178, -172.0, 15.0, 69.0, 73.0
179, -158.0, -4.0, 70.0, 67.0
180, 38.0, 10.0, 71.0, 75.0
181, -24.0, 13.0, 77.0, 53.0
182, -31.0, 16.0, 64.0, 71.0
183, -106.0, 21.0, 63.0, 70.0
184, -29.0, 9.0, 71.0, 80.0
185, 259.0, -8.0, 72.0, 66.0
186, -113.0, 12.0, 69.0, 58.0
187, 57.0, -6.0, 66.0, 73.0
188, 47.0, 1.0, 83.0, 79.0
189, -31.0, -14.0, 70.0, 69.0
190, 151.0, 6.0, 76.0, 86.0
191, -220.0, 23.0, 62.0, 72.0
192, 276.0, 13.0, 64.0, 85.0
193, -46.0, 12.0, 71.0, 61.0
194, 81.0, -4.0, 68.0, 86.0
195, 59.0, 0.0, 77.0, 70.0
196, -207.0, -5.0, 61.0, 72.0
197, 6.0, 2.0, 57.0, 72.0
198, 91.0, 0.0, 65.0, 68.0
199, 39.0, 6.0, 78.0, 74.0
200, -84.0, 11.0, 59.0, 65.0
201, -120.0, 15.0, 60.0, 77.0
202, 84.0, 32.0, 57.0, 57.0
203, 12.0, -21.0, 79.0, 57.0
204, -210.0, -10.0, 79.0, 79.0
205, 17.0, -3.0, 50.0, 84.0
206, -42.0, 3.0, 79.0, 67.0
207, 17.0, 0.0, 59.0, 60.0
208, -108.0, 18.0, 69.0, 78.0
209, 116.0, -1.0, 72.0, 67.0
210, 91.0, -2.0, 72.0, 67.0
211, -113.0, 16.0, 65.0, 76.0
212, -91.0, 0.0, 65.0, 78.0
213, 271.0, 5.0, 55.0, 67.0
214, 134.0, -16.0, 50.0, 66.0
215, 53.0, -5.0, 80.0, 62.0
216, -20.0, 2.0, 72.0, 79.0
217, 104.0, 16.0, 89.0, 74.0
218, 29.0, 5.0, 55.0, 70.0
219, 68.0, 0.0, 61.0, 71.0
220, 224.0, -8.0, 67.0, 45.0
221, -113.0, 12.0, 88.0, 49.0
222, 195.0, -1.0, 60.0, 71.0
223, -199.0, 18.0, 87.0, 85.0
224, -180.0, 26.0, 73.0, 79.0
225, 71.0, 13.0, 75.0, 61.0
226, 30.0, -4.0, 64.0, 82.0
227, -192.0, -15.0, 47.0, 80.0
228, 61.0, 7.0, 74.0, 87.0
229, -68.0, 0.0, 67.0, 74.0
230, 218.0, 7.0, 69.0, 63.0
231, -78.0, 11.0, 66.0, 56.0
